USER_ID,Q1,Q2,Q3,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q11,Q12,Q12S1,Q13,Q13S1,Q13S2,Q14,Q14S1,Q15,Q15S1,Q15S2,Q61,gender,age,chiiki
2573,3,1,2,4,50,30,70,50,50,40,50,40,70,30,30,30,4,4,3,3,3,3,2,NA,0,0,0,0,0,1,0,0,3,NA,NA,1,3,3,1,NA,1,3,3,3,2,24,1
2574,3,1,1,1,75,15,30,45,5,0,70,5,45,60,5,0,2,1,2,2,2,1,1,NA,0,1,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,3,1,34,8
2575,3,3,2,7,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,1,2,NA,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,2,33,28
2576,3,1,1,5,20,20,20,20,70,20,20,20,20,20,70,20,4,4,2,4,5,8,NA,5,1,0,1,0,0,0,0,0,2,NA,NA,1,8,2,2,4,1,2,2,99,2,44,33
2577,3,2,2,8,20,20,50,50,60,50,40,30,60,60,60,50,3,3,2,3,3,4,2,NA,1,1,0,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,4,4,3,2,50,27
2578,3,2,2,8,20,20,20,50,50,50,20,20,10,50,50,50,3,3,3,4,4,8,NA,4,1,0,1,0,0,0,0,0,3,NA,NA,1,8,4,2,4,2,NA,NA,3,2,35,28
2579,3,3,1,8,10,20,0,0,10,40,0,30,0,20,0,50,4,5,5,5,5,8,NA,6,1,0,0,0,0,0,0,0,2,NA,NA,1,6,6,1,NA,2,NA,NA,2,2,62,11
2580,3,3,1,8,50,50,50,50,50,50,50,50,50,50,50,50,3,4,4,3,3,8,NA,8,0,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,8,7,4,2,26,13
2581,2,3,3,8,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,8,7,4,1,31,22
2582,1,3,3,7,50,60,0,0,40,0,50,50,40,30,40,0,3,3,3,3,3,8,NA,2,0,0,1,1,1,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,24,1
2583,3,3,2,3,75,25,25,50,25,0,100,0,25,25,0,0,3,2,3,2,2,1,2,NA,0,0,0,0,1,1,1,0,2,NA,NA,1,1,1,1,NA,1,1,1,99,1,37,6
2584,3,1,2,8,45,45,45,45,45,45,50,45,45,45,50,50,2,2,3,3,3,1,2,NA,0,0,0,1,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,99,2,37,42
2585,3,3,2,8,35,40,50,50,55,50,45,48,50,50,55,50,3,3,4,3,3,1,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,24,11
2586,2,1,1,5,40,30,50,50,30,80,35,40,40,30,60,90,4,4,3,4,5,6,2,NA,1,0,0,1,0,0,0,0,2,NA,NA,1,5,6,2,1,1,2,2,4,1,31,1
2587,2,3,2,8,60,40,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,34,8
2588,2,3,2,8,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,30,46
2589,3,1,2,1,80,50,30,50,50,30,70,40,10,20,40,10,2,2,2,2,2,1,2,NA,0,0,1,0,0,1,0,0,3,NA,NA,1,1,1,1,NA,1,1,1,4,1,33,14
2590,1,1,1,8,30,30,50,50,50,50,45,30,30,50,50,50,5,4,3,4,4,8,NA,8,0,1,0,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,25,21
2591,2,2,2,8,30,60,50,60,50,50,40,50,20,60,50,50,2,2,3,3,4,4,2,NA,0,0,1,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,2,29,2
2592,3,1,2,7,10,20,0,0,10,0,30,30,0,0,0,0,4,4,3,4,4,1,2,NA,0,1,1,0,0,0,0,0,2,NA,NA,1,1,1,1,NA,2,NA,NA,4,2,29,8
2593,1,1,2,1,100,0,0,10,0,0,100,0,0,0,0,0,2,2,1,1,1,1,2,NA,0,0,1,1,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,1,49,6
2594,3,3,2,8,50,70,50,50,50,50,40,60,40,40,40,40,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,5,5,3,2,38,14
2595,3,2,1,1,30,5,10,1,1,1,39,5,5,1,1,1,2,2,2,2,2,2,2,NA,0,0,1,0,0,0,0,0,2,NA,NA,1,1,2,2,6,1,1,2,3,1,70,7
2596,3,3,1,5,50,60,60,50,60,50,60,50,50,50,50,70,2,3,2,2,1,2,1,NA,0,0,1,0,0,1,0,0,2,NA,NA,1,2,2,1,NA,1,2,2,4,1,26,14
2597,3,2,1,1,40,60,10,60,70,55,60,25,45,45,45,45,4,4,3,4,3,1,1,NA,0,1,0,0,0,0,0,0,2,NA,NA,1,1,3,2,4,1,1,1,3,1,26,28
2598,2,3,3,7,40,30,50,50,80,20,30,20,10,50,60,10,3,3,2,4,3,8,NA,8,0,0,1,0,0,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,1,51,14
2599,3,3,2,8,50,20,0,0,0,10,0,0,0,0,50,0,3,3,3,3,3,5,2,NA,0,0,0,1,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,2,2,2,1,24,27
2600,3,2,1,5,80,0,25,0,10,0,80,0,25,0,0,0,2,2,2,3,2,1,2,NA,0,1,1,1,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,3,1,33,11
2601,3,3,2,8,25,75,65,55,78,50,40,60,70,34,60,50,5,4,3,3,4,1,2,NA,0,0,0,0,0,0,1,0,3,NA,NA,1,2,2,1,NA,3,NA,NA,2,2,19,46
2602,1,3,2,1,75,50,30,30,30,30,75,30,20,20,20,20,3,3,2,2,3,1,2,NA,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,43,34
2603,3,3,1,6,0,0,0,0,25,0,75,0,0,0,0,0,4,3,4,4,4,1,2,NA,0,1,1,1,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,99,1,38,8
2604,3,3,2,5,0,0,0,50,50,50,0,0,0,50,50,50,5,4,3,3,5,8,NA,8,1,1,1,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,50,9
2605,2,3,2,1,75,50,50,50,50,50,50,50,50,50,50,50,2,1,3,3,2,8,NA,1,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,1,27,8
2606,1,2,2,7,50,0,50,10,50,10,50,0,50,0,0,0,4,4,3,3,3,8,NA,8,0,1,0,1,1,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,1,26,40
2607,3,3,1,5,75,50,60,55,50,70,85,50,60,60,50,60,1,1,3,2,2,1,1,NA,0,1,0,0,1,0,0,0,2,NA,NA,1,1,1,1,NA,1,2,4,4,1,29,5
2608,3,3,1,2,100,0,45,95,2,0,99,1,40,80,2,1,1,2,1,1,2,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,37,27
2609,3,3,2,7,15,50,50,45,50,50,30,50,45,45,50,45,3,3,3,3,4,8,NA,8,1,0,1,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,2,4,3,2,50,27
2610,3,3,1,1,50,50,0,50,50,0,50,0,0,50,0,0,3,3,4,4,4,4,2,NA,0,0,0,0,0,1,0,0,3,NA,NA,1,4,4,1,NA,1,4,4,3,2,40,27
2611,3,3,1,4,25,75,25,50,50,50,25,75,50,50,50,50,5,5,5,5,5,8,NA,2,1,0,1,0,0,0,0,0,2,NA,NA,1,2,2,1,NA,1,2,2,2,2,70,23
2612,3,3,1,2,70,10,10,10,30,50,70,10,10,10,10,10,2,2,2,2,2,1,1,NA,0,0,0,0,1,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,39,20
2613,3,3,1,5,65,76,45,25,55,25,56,65,25,45,49,32,2,2,2,2,2,2,1,NA,0,0,0,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,2,1,19,10
2614,3,1,2,3,90,10,55,60,5,0,90,0,50,65,10,0,2,2,1,2,1,1,1,NA,0,0,0,0,1,1,1,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,20,13
2615,2,3,2,7,40,50,50,50,50,50,40,50,50,50,50,50,4,4,3,3,4,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,38,4
2616,3,3,1,5,0,0,0,0,70,100,0,20,0,0,80,90,5,5,5,5,5,7,2,NA,1,0,1,1,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,5,4,1,63,22
2617,3,1,2,3,75,0,50,50,25,0,75,0,50,50,25,0,3,2,1,2,2,1,1,NA,0,1,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,1,48,27
2618,3,3,1,6,60,80,30,50,0,40,50,50,30,60,10,40,3,3,3,4,3,8,NA,8,0,0,0,0,1,0,0,0,2,NA,NA,1,2,2,1,NA,1,1,1,4,1,74,13
2619,2,3,2,7,70,70,60,60,60,60,60,60,0,60,60,0,4,5,3,3,3,1,2,NA,0,0,1,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,46,8
2620,3,3,1,8,100,100,100,100,100,100,100,50,50,50,50,50,1,1,1,2,2,1,1,NA,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,25,13
2621,3,2,1,1,60,40,35,55,10,0,60,40,30,55,10,0,2,3,2,2,2,1,2,NA,0,0,1,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,41,36
2622,2,2,2,7,30,20,20,30,50,10,30,20,20,20,50,20,3,3,3,4,4,5,2,NA,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,28,37
2623,2,2,2,2,25,5,5,5,5,5,5,5,20,5,5,10,1,2,2,1,1,4,1,NA,0,0,1,0,0,0,0,0,2,NA,NA,1,4,6,2,4,2,NA,NA,2,2,21,38
2624,3,3,1,3,70,50,50,50,40,0,60,60,50,50,40,0,2,2,4,3,2,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,2,1,71,19
2625,1,2,1,8,0,0,0,0,25,25,0,0,0,25,25,25,1,1,4,4,2,8,NA,8,1,1,1,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,2,44,27
2626,3,1,2,2,60,0,20,20,30,0,70,0,20,20,30,0,3,3,2,2,2,1,2,NA,0,1,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,23,13
2627,3,2,2,5,0,50,0,50,80,70,0,50,0,50,80,70,5,5,5,5,5,8,NA,5,1,0,1,0,0,0,0,0,2,NA,NA,1,8,5,2,1,1,2,2,4,2,67,28
2628,3,1,1,5,50,50,50,50,50,50,50,50,50,75,50,50,3,3,5,2,3,4,2,NA,0,0,0,0,1,0,0,0,2,NA,NA,1,1,4,2,1,1,1,4,4,2,32,28
2629,3,2,1,4,50,40,30,30,30,30,50,40,50,40,40,40,3,3,3,4,2,8,NA,8,1,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,8,2,3,2,40,15
2630,2,1,2,1,20,30,50,50,30,50,30,30,35,30,30,30,3,3,4,3,3,2,2,NA,0,0,1,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,2,2,4,2,33,23
2631,2,2,2,8,50,80,50,50,50,50,45,30,0,50,40,40,3,3,3,3,2,8,NA,8,0,0,1,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,7,3,2,42,13
2632,3,2,2,7,50,25,20,20,20,20,40,30,10,40,30,15,3,3,2,3,4,1,2,NA,0,0,1,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,1,27,9
2633,2,3,3,7,60,40,50,10,5,0,60,20,40,10,0,0,4,4,3,2,2,3,2,NA,0,1,0,0,1,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,3,3,2,2,61,40
2634,3,3,1,1,70,50,60,60,50,30,70,50,60,60,40,30,2,3,2,2,2,1,2,NA,0,0,0,0,0,1,1,0,2,NA,NA,1,2,1,2,4,1,1,2,3,1,35,11
2635,2,3,3,5,0,50,0,20,80,50,0,50,0,50,80,50,5,5,5,5,5,5,2,NA,1,0,1,0,0,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,41,1
2636,3,2,1,3,0,50,25,60,30,20,30,60,10,70,50,60,5,5,2,1,4,8,NA,2,0,0,1,0,0,1,1,0,2,NA,NA,2,NA,NA,NA,NA,1,2,2,4,1,26,7
2637,2,2,2,7,50,50,50,50,50,40,50,50,50,50,50,50,4,4,4,4,4,3,2,NA,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,3,2,29,25
2638,3,3,2,1,40,50,40,40,40,30,50,40,40,50,50,30,2,2,3,3,3,8,NA,1,0,0,1,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,2,4,1,29,4
2639,3,1,3,2,40,45,40,40,50,50,10,0,0,0,0,50,4,4,3,3,4,6,2,NA,0,0,1,0,0,0,0,0,1,6,6,NA,NA,NA,1,NA,1,7,5,4,1,24,13
2640,3,1,1,1,75,50,50,50,50,50,75,50,50,50,50,50,3,2,3,3,2,1,2,NA,0,0,1,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,33,7
2641,3,2,1,2,85,20,50,60,30,0,90,30,2,65,3,0,1,1,1,2,2,1,1,NA,0,1,1,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,3,NA,NA,2,1,19,13
2642,3,1,2,5,10,20,15,20,25,70,30,20,35,30,40,70,4,4,4,5,4,6,2,NA,0,1,0,0,0,0,0,0,3,NA,NA,1,6,6,1,NA,1,5,6,4,1,19,40
2643,1,3,2,8,50,50,50,50,50,50,50,50,50,50,50,50,4,4,4,4,4,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,27,14
2644,3,2,2,1,60,50,50,50,70,20,90,10,5,0,20,0,3,3,4,2,2,1,2,NA,0,0,0,0,0,1,0,0,3,NA,NA,1,1,1,1,NA,1,1,1,4,2,26,11
2645,3,2,3,7,50,50,50,50,50,50,50,50,50,50,50,50,4,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,2,2,22,13
2646,1,1,1,5,25,75,0,75,0,0,0,75,0,25,0,0,4,4,4,4,4,2,2,NA,0,0,1,0,1,1,0,0,2,NA,NA,1,2,2,1,NA,1,4,4,4,1,52,20
2647,2,3,2,8,25,25,30,30,30,30,25,25,30,30,25,30,5,5,4,5,4,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,8,7,3,2,34,1
2648,3,3,2,8,48,50,50,50,50,50,50,50,50,50,50,50,4,3,3,4,4,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,8,7,2,2,25,25
2649,3,3,1,1,80,30,60,50,50,50,60,20,50,30,30,30,4,3,4,3,3,1,2,NA,0,1,0,0,0,0,0,0,2,NA,NA,1,8,1,2,2,1,1,1,3,2,38,12
2650,3,3,1,8,50,25,50,50,60,50,50,30,30,50,60,50,3,3,3,3,3,8,NA,8,0,1,0,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,4,4,3,2,54,27
2651,3,2,2,8,0,50,25,25,75,50,0,25,25,25,75,50,5,5,4,5,5,8,NA,4,1,0,0,1,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,1,66,23
2652,3,2,2,1,50,50,10,10,30,10,30,60,20,10,20,20,3,4,5,3,2,1,2,NA,0,0,1,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,99,2,38,21
2653,3,2,1,5,25,60,50,50,75,75,25,60,50,55,75,75,4,4,4,5,4,5,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,1,8,5,2,1,2,NA,NA,4,2,69,40
2654,3,2,1,2,75,25,25,25,0,0,78,25,25,25,0,0,3,2,1,2,2,1,2,NA,0,0,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,69,28
2655,3,2,1,8,40,20,50,30,60,50,50,30,60,20,60,50,2,2,2,2,2,3,2,NA,0,1,0,1,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,3,3,2,2,47,4
2656,3,3,1,8,0,30,50,50,60,50,50,50,50,50,60,50,2,2,3,3,5,1,2,NA,0,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,5,5,4,2,33,13
2657,2,3,3,2,40,1,5,1,0,0,5,0,1,0,0,0,4,4,4,4,4,1,2,NA,0,1,0,0,1,1,0,0,3,NA,NA,1,1,1,1,NA,2,NA,NA,2,1,48,10
2658,4,NA,2,7,60,70,0,90,50,30,40,60,0,90,70,20,4,4,2,3,3,4,1,NA,0,0,1,0,0,1,0,0,1,5,4,NA,NA,NA,2,1,1,4,4,2,2,74,27
2659,3,1,1,1,60,50,40,60,60,10,60,50,50,60,60,10,3,3,3,3,3,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,2,32,27
2660,4,NA,2,1,60,70,25,50,45,40,60,50,20,70,15,5,2,2,3,2,2,8,NA,1,0,0,1,0,0,1,0,0,1,1,4,NA,NA,NA,2,1,1,4,4,4,2,28,20
2661,3,1,1,3,100,0,0,0,0,0,100,0,0,0,0,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,31,6
2662,2,3,2,6,50,25,50,50,60,40,50,10,40,40,50,30,2,4,3,3,3,8,NA,8,0,1,0,0,0,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,57,12
2663,3,2,2,8,75,60,50,50,40,10,70,50,50,50,30,10,1,1,1,2,2,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,3,2,46,27
2664,2,3,3,7,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,18,40
2665,3,1,1,1,100,0,70,30,20,40,100,0,40,20,15,30,1,1,1,2,1,1,1,NA,0,1,0,0,0,0,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,27,14
2666,1,3,2,1,50,50,50,50,50,50,50,50,50,50,50,50,5,5,5,5,5,1,2,NA,0,0,0,0,1,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,99,2,34,39
2667,1,2,2,1,30,60,20,30,30,39,30,50,20,20,20,5,4,4,3,3,3,1,2,NA,0,0,1,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,2,1,38,3
2668,3,2,1,2,75,0,0,0,20,0,75,0,0,10,0,0,3,2,2,2,2,1,2,NA,0,1,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,1,24,25
2669,3,1,1,5,0,50,30,50,100,80,30,30,20,50,100,80,2,2,3,5,4,5,1,NA,0,0,0,0,0,0,0,1,2,NA,NA,1,8,5,2,5,1,2,2,4,1,67,23
2670,1,1,2,8,25,80,30,50,50,40,25,80,38,50,58,25,4,5,3,5,4,8,NA,5,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,2,48,15
2671,4,NA,3,7,20,20,50,75,60,50,40,30,30,70,70,50,5,4,4,3,3,5,2,NA,0,0,1,0,0,0,0,0,1,5,5,NA,NA,NA,1,NA,1,2,2,4,1,31,23
2672,1,1,2,8,50,50,0,50,50,0,50,50,0,50,50,0,2,2,4,4,3,8,NA,4,0,0,1,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,1,39,40
2673,3,1,2,7,35,65,50,45,45,50,40,60,35,45,45,45,3,3,3,3,4,8,NA,2,1,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,8,7,2,2,50,21
2674,2,2,2,3,50,70,10,10,20,10,50,70,30,30,20,10,2,2,2,2,3,8,NA,2,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,3,2,41,45
2675,3,1,2,7,80,20,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,NA,0,0,0,0,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,1,38,14
2676,1,2,2,3,50,70,30,30,30,30,50,50,30,30,30,30,3,2,4,3,4,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,1,33,12
2677,3,2,1,1,25,75,50,50,75,50,0,25,50,50,50,50,4,5,5,5,4,3,2,NA,1,0,0,0,0,0,0,0,2,NA,NA,1,3,3,1,NA,1,3,3,3,1,35,11
2678,3,1,1,1,30,50,0,0,0,0,30,30,20,30,0,0,3,3,3,4,4,8,NA,4,0,0,0,0,1,0,0,0,2,NA,NA,1,1,2,2,5,1,1,1,3,2,67,35
2679,3,2,2,8,30,40,30,50,50,50,40,60,40,60,65,50,3,3,3,4,4,5,2,NA,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,3,2,26,23
2680,3,3,1,7,0,50,0,0,50,20,0,50,0,30,40,25,4,4,3,3,3,8,NA,8,1,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,3,NA,NA,2,2,19,19
2681,3,1,2,1,10,60,60,65,60,50,40,50,50,65,60,50,5,3,5,4,4,8,NA,4,1,0,0,0,0,0,0,0,2,NA,NA,1,1,4,2,5,1,5,4,4,1,64,13
2682,1,2,2,8,65,55,50,50,40,40,40,55,10,70,55,10,4,4,2,4,2,8,NA,4,0,0,1,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,3,1,36,14
2683,4,NA,2,6,60,40,40,35,45,5,65,10,30,20,20,5,3,3,1,2,2,1,2,NA,0,1,0,0,0,1,0,0,1,1,1,NA,NA,NA,1,NA,1,1,1,4,1,27,27
2684,3,3,2,7,50,30,30,30,30,30,50,30,10,30,30,30,3,3,3,3,3,1,2,NA,0,0,1,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,2,47,27
2685,3,3,2,1,50,50,20,20,30,20,50,50,30,30,20,40,3,3,3,3,3,1,2,NA,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,2,2,51,7
2686,2,2,3,1,25,20,5,10,10,5,25,20,5,10,10,5,4,4,5,2,3,8,NA,4,0,0,1,0,0,0,0,0,3,NA,NA,1,4,1,2,7,1,4,4,3,1,31,28
2687,3,1,1,8,50,75,45,45,80,50,50,50,45,45,40,40,3,2,2,3,3,1,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,2,1,4,2,27,40
2688,2,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,4,4,8,NA,8,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,30,12
2689,3,3,2,8,50,50,50,50,50,50,50,50,50,50,50,50,3,3,4,4,4,8,NA,8,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,2,19,13
2690,1,2,3,8,80,70,50,50,70,50,65,65,50,50,50,45,4,2,2,2,2,8,NA,1,0,0,0,0,0,0,1,0,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,1,38,34
2691,2,3,3,7,50,25,50,50,50,25,50,25,25,25,25,25,4,4,3,5,5,1,2,NA,0,0,0,0,0,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,37,4
2692,3,1,2,2,90,33,50,34,12,12,95,23,67,22,11,10,1,1,2,1,1,1,2,NA,0,0,0,1,1,0,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,31,11
2693,3,3,2,8,30,60,10,30,50,20,10,50,20,30,30,10,5,5,3,5,5,8,NA,8,1,0,0,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,2,2,2,2,48,1
2694,2,1,3,8,45,50,50,50,30,50,40,50,50,35,50,50,3,2,2,5,3,8,NA,8,0,0,0,1,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,2,18,4
2695,3,3,1,2,90,0,10,10,0,0,100,20,20,20,0,0,1,1,1,2,1,1,2,NA,0,0,0,0,1,1,1,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,70,13
2696,2,2,2,2,30,70,50,50,40,10,30,70,10,50,40,10,3,3,4,4,4,2,2,NA,0,0,1,0,0,1,0,0,3,NA,NA,1,2,2,1,NA,2,NA,NA,4,1,38,13
2697,1,3,3,7,15,65,50,50,50,50,50,70,50,60,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,34,13
2698,3,3,2,2,10,50,40,40,50,30,20,50,40,50,50,50,4,4,2,3,4,2,2,NA,1,0,0,0,0,0,0,0,2,NA,NA,1,8,2,2,4,1,2,2,2,2,58,4
2699,1,1,1,3,80,50,10,20,100,50,60,10,10,50,100,20,1,1,4,3,3,5,1,NA,0,0,0,0,0,0,0,1,2,NA,NA,1,5,5,1,NA,3,NA,NA,2,1,18,13
2700,1,1,3,8,50,55,45,45,45,45,45,45,45,45,45,45,4,4,3,2,2,1,2,NA,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,53,4
2701,2,2,2,5,75,30,0,0,0,0,50,0,0,0,0,0,3,3,3,3,3,1,2,NA,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,1,7,2,1,19,12
2702,3,1,1,1,90,50,90,50,60,10,90,40,70,50,50,10,1,1,2,1,1,1,2,NA,0,0,0,0,1,1,1,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,1,72,12
2703,3,2,1,3,30,60,25,25,30,25,30,50,25,25,25,25,4,4,3,3,4,5,2,NA,0,0,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,2,4,2,28,23
2704,2,3,2,8,50,50,58,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,27,11
